# Created by auto-kappa
# 3ph scattering  : ./mp-22862/cube/kappa_fd_20x20x20/NaCl.result
# Isotope      : ./mp-22862/cube/kappa_fd_20x20x20/NaCl.self_isotope
# Temperature [K] : 50.00 to 1000.00
# Grain size [nm] : 3.16 to 100000.00
temperature[K],grain_size[nm],kxx[W/mK],kxy[W/mK],kxz[W/mK],kyx[W/mK],kyy[W/mK],kyz[W/mK],kzx[W/mK],kzy[W/mK],kzz[W/mK],kave[W/mK]
6.0000000e+02,8.0940012e+04,1.9209843e+00,-4.2273466e-04,-4.3784509e-04,-4.2273466e-04,1.9209773e+00,-4.3428483e-04,-4.3784509e-04,-4.3428483e-04,1.9209575e+00,1.9209730e+00
6.0000000e+02,1.0000000e+05,1.9213500e+00,-4.2274201e-04,-4.3785250e-04,-4.2274201e-04,1.9213430e+00,-4.3429220e-04,-4.3785250e-04,-4.3429220e-04,1.9213232e+00,1.9213387e+00
6.5000000e+02,3.1622777e+00,5.4475059e-01,-1.4435914e-04,-1.5331811e-04,-1.4435914e-04,5.4474758e-01,-1.5198071e-04,-1.5331811e-04,-1.5198071e-04,5.4473348e-01,5.4474388e-01
6.5000000e+02,3.9069399e+00,6.0861306e-01,-1.6164653e-04,-1.7126288e-04,-1.6164653e-04,6.0860976e-01,-1.6975418e-04,-1.7126288e-04,-1.6975418e-04,6.0859502e-01,6.0860595e-01
6.5000000e+02,4.8269574e+00,6.7434799e-01,-1.7958844e-04,-1.8981475e-04,-1.7958844e-04,6.7434438e-01,-1.8813174e-04,-1.8981475e-04,-1.8813174e-04,6.7432909e-01,6.7434048e-01
6.5000000e+02,5.9636233e+00,7.4108211e-01,-1.9793403e-04,-2.0871562e-04,-1.9793403e-04,7.4107819e-01,-2.0685913e-04,-2.0871562e-04,-2.0685913e-04,7.4106243e-01,7.4107424e-01
6.5000000e+02,7.3679546e+00,8.0791529e-01,-2.1639448e-04,-2.2767271e-04,-2.1639448e-04,8.0791107e-01,-2.2564730e-04,-2.2767271e-04,-2.2564730e-04,8.0789490e-01,8.0790709e-01
6.5000000e+02,9.1029818e+00,8.7397000e-01,-2.3465781e-04,-2.4637311e-04,-2.3465781e-04,8.7396551e-01,-2.4418673e-04,-2.4637311e-04,-2.4418673e-04,8.7394899e-01,8.7396150e-01
6.5000000e+02,1.1246578e+01,9.3843954e-01,-2.5240937e-04,-2.6450381e-04,-2.5240937e-04,9.3843478e-01,-2.6216715e-04,-2.6450381e-04,-2.6216715e-04,9.3841797e-01,9.3843076e-01
6.5000000e+02,1.3894955e+01,1.0006297e+00,-2.6935505e-04,-2.8177428e-04,-2.6935505e-04,1.0006247e+00,-2.7929995e-04,-2.8177428e-04,-2.7929995e-04,1.0006076e+00,1.0006207e+00
6.5000000e+02,1.7166979e+01,1.0599896e+00,-2.8524321e-04,-2.9793766e-04,-2.8524321e-04,1.0599843e+00,-2.9533942e-04,-2.9793766e-04,-2.9533942e-04,1.0599671e+00,1.0599803e+00
6.5000000e+02,2.1209509e+01,1.1161289e+00,-2.9988136e-04,-3.1280694e-04,-2.9988136e-04,1.1161234e+00,-3.1009893e-04,-3.1280694e-04,-3.1009893e-04,1.1161060e+00,1.1161194e+00
6.5000000e+02,2.6203985e+01,1.1688204e+00,-3.1314513e-04,-3.2626334e-04,-3.1314513e-04,1.1688148e+00,-3.2345942e-04,-3.2626334e-04,-3.2345942e-04,1.1687972e+00,1.1688108e+00
6.5000000e+02,3.2374575e+01,1.2179897e+00,-3.2497864e-04,-3.3825643e-04,-3.2497864e-04,1.2179839e+00,-3.3536975e-04,-3.3825643e-04,-3.3536975e-04,1.2179662e+00,1.2179799e+00
6.5000000e+02,3.9998234e+01,1.2636944e+00,-3.3538780e-04,-3.4879713e-04,-3.3538780e-04,1.2636885e+00,-3.4583979e-04,-3.4879713e-04,-3.4583979e-04,1.2636706e+00,1.2636845e+00
6.5000000e+02,4.9417134e+01,1.3060966e+00,-3.4442866e-04,-3.5794600e-04,-3.4442866e-04,1.3060906e+00,-3.5492887e-04,-3.5794600e-04,-3.5492887e-04,1.3060727e+00,1.3060866e+00
6.5000000e+02,6.1054023e+01,1.3454329e+00,-3.5219373e-04,-3.6579950e-04,-3.5219373e-04,1.3454269e+00,-3.6273217e-04,-3.6579950e-04,-3.6273217e-04,1.3454089e+00,1.3454229e+00
6.5000000e+02,7.5431201e+01,1.3819837e+00,-3.5879849e-04,-3.7247646e-04,-3.5879849e-04,1.3819776e+00,-3.6936725e-04,-3.7247646e-04,-3.6936725e-04,1.3819595e+00,1.3819736e+00
6.5000000e+02,9.3193958e+01,1.4160446e+00,-3.6436954e-04,-3.7810636e-04,-3.6436954e-04,1.4160384e+00,-3.7496241e-04,-3.7810636e-04,-3.7496241e-04,1.4160203e+00,1.4160344e+00
6.5000000e+02,1.1513954e+02,1.4479018e+00,-3.6903536e-04,-3.8282009e-04,-3.6903536e-04,1.4478955e+00,-3.7964744e-04,-3.8282009e-04,-3.7964744e-04,1.4478774e+00,1.4478916e+00
6.5000000e+02,1.4225293e+02,1.4778114e+00,-3.7291969e-04,-3.8674336e-04,-3.7291969e-04,1.4778051e+00,-3.8354709e-04,-3.8674336e-04,-3.8354709e-04,1.4777869e+00,1.4778011e+00
6.5000000e+02,1.7575106e+02,1.5059842e+00,-3.7613723e-04,-3.8999253e-04,-3.7613723e-04,1.5059779e+00,-3.8677688e-04,-3.8999253e-04,-3.8677688e-04,1.5059597e+00,1.5059739e+00
6.5000000e+02,2.1713743e+02,1.5325762e+00,-3.7879133e-04,-3.9267230e-04,-3.7879133e-04,1.5325698e+00,-3.8944080e-04,-3.9267230e-04,-3.8944080e-04,1.5325516e+00,1.5325659e+00
6.5000000e+02,2.6826958e+02,1.5576852e+00,-3.8097311e-04,-3.9487490e-04,-3.8097311e-04,1.5576788e+00,-3.9163045e-04,-3.9487490e-04,-3.9163045e-04,1.5576605e+00,1.5576748e+00
6.5000000e+02,3.3144247e+02,1.5813538e+00,-3.8276151e-04,-3.9668019e-04,-3.8276151e-04,1.5813473e+00,-3.9342518e-04,-3.9668019e-04,-3.9342518e-04,1.5813291e+00,1.5813434e+00
6.5000000e+02,4.0949151e+02,1.6035784e+00,-3.8422404e-04,-3.9815640e-04,-3.8422404e-04,1.6035719e+00,-3.9489279e-04,-3.9815640e-04,-3.9489279e-04,1.6035536e+00,1.6035680e+00
6.5000000e+02,5.0591975e+02,1.6243229e+00,-3.8541778e-04,-3.9936123e-04,-3.8541778e-04,1.6243164e+00,-3.9609063e-04,-3.9936123e-04,-3.9609063e-04,1.6242981e+00,1.6243125e+00
6.5000000e+02,6.2505519e+02,1.6435351e+00,-3.8639060e-04,-4.0034304e-04,-3.8639060e-04,1.6435286e+00,-3.9706675e-04,-4.0034304e-04,-3.9706675e-04,1.6435103e+00,1.6435247e+00
6.5000000e+02,7.7224499e+02,1.6611633e+00,-3.8718237e-04,-4.0114209e-04,-3.8718237e-04,1.6611568e+00,-3.9786119e-04,-4.0114209e-04,-3.9786119e-04,1.6611385e+00,1.6611529e+00
6.5000000e+02,9.5409548e+02,1.6771713e+00,-3.8782612e-04,-4.0179173e-04,-3.8782612e-04,1.6771648e+00,-3.9850709e-04,-4.0179173e-04,-3.9850709e-04,1.6771465e+00,1.6771609e+00
6.5000000e+02,1.1787686e+03,1.6915492e+00,-3.8834908e-04,-4.0231946e-04,-3.8834908e-04,1.6915427e+00,-3.9903178e-04,-4.0231946e-04,-3.9903178e-04,1.6915244e+00,1.6915388e+00
6.5000000e+02,1.4563485e+03,1.7043196e+00,-3.8877361e-04,-4.0274785e-04,-3.8877361e-04,1.7043131e+00,-3.9945771e-04,-4.0274785e-04,-3.9945771e-04,1.7042948e+00,1.7043092e+00
6.5000000e+02,1.7992936e+03,1.7155381e+00,-3.8911805e-04,-4.0309542e-04,-3.8911805e-04,1.7155315e+00,-3.9980329e-04,-4.0309542e-04,-3.9980329e-04,1.7155132e+00,1.7155276e+00
6.5000000e+02,2.2229965e+03,1.7252900e+00,-3.8939738e-04,-4.0337729e-04,-3.8939738e-04,1.7252835e+00,-4.0008354e-04,-4.0337729e-04,-4.0008354e-04,1.7252652e+00,1.7252796e+00
6.5000000e+02,2.7464741e+03,1.7336844e+00,-3.8962383e-04,-4.0360579e-04,-3.8962383e-04,1.7336778e+00,-4.0031073e-04,-4.0360579e-04,-4.0031073e-04,1.7336595e+00,1.7336739e+00
6.5000000e+02,3.3932218e+03,1.7408456e+00,-3.8980735e-04,-4.0379097e-04,-3.8980735e-04,1.7408391e+00,-4.0049485e-04,-4.0379097e-04,-4.0049485e-04,1.7408208e+00,1.7408352e+00
6.5000000e+02,4.1922674e+03,1.7469061e+00,-3.8995605e-04,-4.0394101e-04,-3.8995605e-04,1.7468995e+00,-4.0064403e-04,-4.0394101e-04,-4.0064403e-04,1.7468812e+00,1.7468956e+00
6.5000000e+02,5.1794747e+03,1.7519987e+00,-3.9007651e-04,-4.0406255e-04,-3.9007651e-04,1.7519922e+00,-4.0076488e-04,-4.0406255e-04,-4.0076488e-04,1.7519739e+00,1.7519882e+00
6.5000000e+02,6.3991523e+03,1.7562518e+00,-3.9017407e-04,-4.0416100e-04,-3.9017407e-04,1.7562453e+00,-4.0086276e-04,-4.0416100e-04,-4.0086276e-04,1.7562270e+00,1.7562414e+00
6.5000000e+02,7.9060432e+03,1.7597851e+00,-3.9025308e-04,-4.0424072e-04,-3.9025308e-04,1.7597786e+00,-4.0094202e-04,-4.0424072e-04,-4.0094202e-04,1.7597603e+00,1.7597747e+00
6.5000000e+02,9.7677811e+03,1.7627072e+00,-3.9031706e-04,-4.0430528e-04,-3.9031706e-04,1.7627007e+00,-4.0100621e-04,-4.0430528e-04,-4.0100621e-04,1.7626824e+00,1.7626968e+00
6.5000000e+02,1.2067926e+04,1.7651148e+00,-3.9036886e-04,-4.0435755e-04,-3.9036886e-04,1.7651083e+00,-4.0105818e-04,-4.0435755e-04,-4.0105818e-04,1.7650899e+00,1.7651043e+00
6.5000000e+02,1.4909717e+04,1.7670921e+00,-3.9041080e-04,-4.0439987e-04,-3.9041080e-04,1.7670856e+00,-4.0110026e-04,-4.0439987e-04,-4.0110026e-04,1.7670673e+00,1.7670816e+00
6.5000000e+02,1.8420700e+04,1.7687118e+00,-3.9044476e-04,-4.0443413e-04,-3.9044476e-04,1.7687053e+00,-4.0113433e-04,-4.0443413e-04,-4.0113433e-04,1.7686869e+00,1.7687013e+00
6.5000000e+02,2.2758459e+04,1.7700356e+00,-3.9047225e-04,-4.0446187e-04,-3.9047225e-04,1.7700291e+00,-4.0116190e-04,-4.0446187e-04,-4.0116190e-04,1.7700108e+00,1.7700252e+00
6.5000000e+02,2.8117687e+04,1.7711157e+00,-3.9049450e-04,-4.0448432e-04,-3.9049450e-04,1.7711092e+00,-4.0118423e-04,-4.0448432e-04,-4.0118423e-04,1.7710909e+00,1.7711053e+00
6.5000000e+02,3.4738921e+04,1.7719956e+00,-3.9051252e-04,-4.0450250e-04,-3.9051252e-04,1.7719891e+00,-4.0120230e-04,-4.0450250e-04,-4.0120230e-04,1.7719708e+00,1.7719852e+00
6.5000000e+02,4.2919343e+04,1.7727116e+00,-3.9052710e-04,-4.0451721e-04,-3.9052710e-04,1.7727051e+00,-4.0121693e-04,-4.0451721e-04,-4.0121693e-04,1.7726868e+00,1.7727012e+00
6.5000000e+02,5.3026113e+04,1.7732937e+00,-3.9053890e-04,-4.0452912e-04,-3.9053890e-04,1.7732871e+00,-4.0122877e-04,-4.0452912e-04,-4.0122877e-04,1.7732688e+00,1.7732832e+00
6.5000000e+02,6.5512856e+04,1.7737664e+00,-3.9054846e-04,-4.0453876e-04,-3.9054846e-04,1.7737599e+00,-4.0123836e-04,-4.0453876e-04,-4.0123836e-04,1.7737415e+00,1.7737559e+00
6.5000000e+02,8.0940012e+04,1.7741501e+00,-3.9055619e-04,-4.0454656e-04,-3.9055619e-04,1.7741436e+00,-4.0124612e-04,-4.0454656e-04,-4.0124612e-04,1.7741253e+00,1.7741396e+00
6.5000000e+02,1.0000000e+05,1.7744614e+00,-3.9056245e-04,-4.0455288e-04,-3.9056245e-04,1.7744549e+00,-4.0125240e-04,-4.0455288e-04,-4.0125240e-04,1.7744366e+00,1.7744509e+00
7.0000000e+02,3.1622777e+00,5.2682542e-01,-1.3972290e-04,-1.4827737e-04,-1.3972290e-04,5.2682252e-01,-1.4697777e-04,-1.4827737e-04,-1.4697777e-04,5.2680918e-01,5.2681904e-01
7.0000000e+02,3.9069399e+00,5.8687228e-01,-1.5602657e-04,-1.6517881e-04,-1.5602657e-04,5.8686910e-01,-1.6371826e-04,-1.6517881e-04,-1.6371826e-04,5.8685520e-01,5.8686553e-01
7.0000000e+02,4.8269574e+00,6.4837964e-01,-1.7286105e-04,-1.8256428e-04,-1.7286105e-04,6.4837618e-01,-1.8094115e-04,-1.8256428e-04,-1.8094115e-04,6.4836179e-01,6.4837253e-01
7.0000000e+02,5.9636233e+00,7.1052194e-01,-1.8997952e-04,-2.0018123e-04,-1.8997952e-04,7.1051820e-01,-1.9839749e-04,-2.0018123e-04,-1.9839749e-04,7.1050339e-01,7.1051451e-01
7.0000000e+02,7.3679546e+00,7.7246459e-01,-2.0710402e-04,-2.1774902e-04,-2.0710402e-04,7.7246057e-01,-2.1581005e-04,-2.1774902e-04,-2.1581005e-04,7.7244541e-01,7.7245686e-01
7.0000000e+02,9.1029818e+00,8.3341005e-01,-2.2394130e-04,-2.3497443e-04,-2.2394130e-04,8.3340577e-01,-2.3288856e-04,-2.3497443e-04,-2.3288856e-04,8.3339031e-01,8.3340205e-01
7.0000000e+02,1.1246578e+01,8.9264108e-01,-2.4020314e-04,-2.5157144e-04,-2.4020314e-04,8.9263655e-01,-2.4934932e-04,-2.5157144e-04,-2.4934932e-04,8.9262083e-01,8.9263282e-01
7.0000000e+02,1.3894955e+01,9.4955633e-01,-2.5562796e-04,-2.6728227e-04,-2.5562796e-04,9.4955159e-01,-2.6493609e-04,-2.6728227e-04,-2.6493609e-04,9.4953565e-01,9.4954786e-01
7.0000000e+02,1.7166979e+01,1.0036949e+00,-2.6999988e-04,-2.8189575e-04,-2.6999988e-04,1.0036899e+00,-2.7943853e-04,-2.8189575e-04,-2.7943853e-04,1.0036738e+00,1.0036862e+00
7.0000000e+02,2.1209509e+01,1.0547473e+00,-2.8316184e-04,-2.9526000e-04,-2.8316184e-04,1.0547422e+00,-2.9270489e-04,-2.9526000e-04,-2.9270489e-04,1.0547259e+00,1.0547385e+00
7.0000000e+02,2.6203985e+01,1.1025539e+00,-2.9502108e-04,-3.0728747e-04,-2.9502108e-04,1.1025486e+00,-3.0464720e-04,-3.0728747e-04,-3.0464720e-04,1.1025322e+00,1.1025449e+00
7.0000000e+02,3.2374575e+01,1.1470911e+00,-3.0554698e-04,-3.1795248e-04,-3.0554698e-04,1.1470857e+00,-3.1523900e-04,-3.1795248e-04,-3.1523900e-04,1.1470691e+00,1.1470820e+00
7.0000000e+02,3.9998234e+01,1.1884496e+00,-3.1476288e-04,-3.2728290e-04,-3.1476288e-04,1.1884441e+00,-3.2450710e-04,-3.2728290e-04,-3.2450710e-04,1.1884275e+00,1.1884404e+00
7.0000000e+02,4.9417134e+01,1.2268079e+00,-3.2273438e-04,-3.3534831e-04,-3.2273438e-04,1.2268022e+00,-3.3251994e-04,-3.3534831e-04,-3.3251994e-04,1.2267856e+00,1.2267986e+00
7.0000000e+02,6.1054023e+01,1.2624033e+00,-3.2955635e-04,-3.4224710e-04,-3.2955635e-04,1.2623976e+00,-3.3937468e-04,-3.4224710e-04,-3.3937468e-04,1.2623808e+00,1.2623939e+00
7.0000000e+02,7.5431201e+01,1.2955044e+00,-3.3534092e-04,-3.4809435e-04,-3.3534092e-04,1.2954986e+00,-3.4518526e-04,-3.4809435e-04,-3.4518526e-04,1.2954818e+00,1.2954950e+00
7.0000000e+02,9.3193958e+01,1.3263856e+00,-3.4020722e-04,-3.5301172e-04,-3.4020722e-04,1.3263797e+00,-3.5007225e-04,-3.5301172e-04,-3.5007225e-04,1.3263629e+00,1.3263761e+00
7.0000000e+02,1.1513954e+02,1.3553050e+00,-3.4427368e-04,-3.5711973e-04,-3.4427368e-04,1.3552991e+00,-3.5415520e-04,-3.5711973e-04,-3.5415520e-04,1.3552822e+00,1.3552955e+00
7.0000000e+02,1.4225293e+02,1.3824875e+00,-3.4765267e-04,-3.6053248e-04,-3.4765267e-04,1.3824816e+00,-3.5754736e-04,-3.6053248e-04,-3.5754736e-04,1.3824647e+00,1.3824779e+00
7.0000000e+02,1.7575106e+02,1.4081120e+00,-3.5044724e-04,-3.6335447e-04,-3.5044724e-04,1.4081060e+00,-3.6035245e-04,-3.6335447e-04,-3.6035245e-04,1.4080891e+00,1.4081024e+00
7.0000000e+02,2.1713743e+02,1.4323046e+00,-3.5274945e-04,-3.6567892e-04,-3.5274945e-04,1.4322987e+00,-3.6266310e-04,-3.6567892e-04,-3.6266310e-04,1.4322817e+00,1.4322950e+00
7.0000000e+02,2.6826958e+02,1.4551380e+00,-3.5463992e-04,-3.6758744e-04,-3.5463992e-04,1.4551320e+00,-3.6456035e-04,-3.6758744e-04,-3.6456035e-04,1.4551150e+00,1.4551283e+00
7.0000000e+02,3.3144247e+02,1.4766357e+00,-3.5618818e-04,-3.6915032e-04,-3.5618818e-04,1.4766297e+00,-3.6611405e-04,-3.6915032e-04,-3.6611405e-04,1.4766127e+00,1.4766261e+00
7.0000000e+02,4.0949151e+02,1.4967826e+00,-3.5745341e-04,-3.7042740e-04,-3.5745341e-04,1.4967766e+00,-3.6738365e-04,-3.7042740e-04,-3.6738365e-04,1.4967596e+00,1.4967730e+00
7.0000000e+02,5.0591975e+02,1.5155384e+00,-3.5848549e-04,-3.7146909e-04,-3.5848549e-04,1.5155324e+00,-3.6841926e-04,-3.7146909e-04,-3.6841926e-04,1.5155154e+00,1.5155287e+00
7.0000000e+02,6.2505519e+02,1.5328534e+00,-3.5932617e-04,-3.7231755e-04,-3.5932617e-04,1.5328474e+00,-3.6926279e-04,-3.7231755e-04,-3.6926279e-04,1.5328304e+00,1.5328437e+00
7.0000000e+02,7.7224499e+02,1.5486836e+00,-3.6001012e-04,-3.7300780e-04,-3.6001012e-04,1.5486776e+00,-3.6994904e-04,-3.7300780e-04,-3.6994904e-04,1.5486605e+00,1.5486739e+00
7.0000000e+02,9.5409548e+02,1.5630033e+00,-3.6056603e-04,-3.7356882e-04,-3.6056603e-04,1.5629973e+00,-3.7050680e-04,-3.7356882e-04,-3.7050680e-04,1.5629802e+00,1.5629936e+00
7.0000000e+02,1.1787686e+03,1.5758138e+00,-3.6101751e-04,-3.7402443e-04,-3.6101751e-04,1.5758078e+00,-3.7095977e-04,-3.7402443e-04,-3.7095977e-04,1.5757908e+00,1.5758041e+00
7.0000000e+02,1.4563485e+03,1.5871472e+00,-3.6138394e-04,-3.7439421e-04,-3.6138394e-04,1.5871411e+00,-3.7132741e-04,-3.7439421e-04,-3.7132741e-04,1.5871241e+00,1.5871375e+00
7.0000000e+02,1.7992936e+03,1.5970654e+00,-3.6168119e-04,-3.7469417e-04,-3.6168119e-04,1.5970593e+00,-3.7162564e-04,-3.7469417e-04,-3.7162564e-04,1.5970423e+00,1.5970557e+00
7.0000000e+02,2.2229965e+03,1.6056563e+00,-3.6192222e-04,-3.7493739e-04,-3.6192222e-04,1.6056503e+00,-3.7186746e-04,-3.7493739e-04,-3.7186746e-04,1.6056332e+00,1.6056466e+00
7.0000000e+02,2.7464741e+03,1.6130270e+00,-3.6211759e-04,-3.7513454e-04,-3.6211759e-04,1.6130210e+00,-3.7206347e-04,-3.7513454e-04,-3.7206347e-04,1.6130039e+00,1.6130173e+00
7.0000000e+02,3.3932218e+03,1.6192965e+00,-3.6227592e-04,-3.7529430e-04,-3.6227592e-04,1.6192904e+00,-3.7222231e-04,-3.7529430e-04,-3.7222231e-04,1.6192733e+00,1.6192867e+00
7.0000000e+02,4.1922674e+03,1.6245883e+00,-3.6240419e-04,-3.7542373e-04,-3.6240419e-04,1.6245822e+00,-3.7235100e-04,-3.7542373e-04,-3.7235100e-04,1.6245651e+00,1.6245785e+00
7.0000000e+02,5.1794747e+03,1.6290249e+00,-3.6250809e-04,-3.7552858e-04,-3.6250809e-04,1.6290188e+00,-3.7245524e-04,-3.7552858e-04,-3.7245524e-04,1.6290017e+00,1.6290151e+00
7.0000000e+02,6.3991523e+03,1.6327228e+00,-3.6259224e-04,-3.7561349e-04,-3.6259224e-04,1.6327167e+00,-3.7253966e-04,-3.7561349e-04,-3.7253966e-04,1.6326997e+00,1.6327131e+00
7.0000000e+02,7.9060432e+03,1.6357897e+00,-3.6266039e-04,-3.7568226e-04,-3.6266039e-04,1.6357836e+00,-3.7260803e-04,-3.7568226e-04,-3.7260803e-04,1.6357666e+00,1.6357800e+00
7.0000000e+02,9.7677811e+03,1.6383226e+00,-3.6271557e-04,-3.7573794e-04,-3.6271557e-04,1.6383165e+00,-3.7266339e-04,-3.7573794e-04,-3.7266339e-04,1.6382994e+00,1.6383128e+00
7.0000000e+02,1.2067926e+04,1.6404069e+00,-3.6276025e-04,-3.7578302e-04,-3.6276025e-04,1.6404008e+00,-3.7270821e-04,-3.7578302e-04,-3.7270821e-04,1.6403838e+00,1.6403972e+00
7.0000000e+02,1.4909717e+04,1.6421170e+00,-3.6279642e-04,-3.7581952e-04,-3.6279642e-04,1.6421110e+00,-3.7274450e-04,-3.7581952e-04,-3.7274450e-04,1.6420939e+00,1.6421073e+00
7.0000000e+02,1.8420700e+04,1.6435167e+00,-3.6282570e-04,-3.7584907e-04,-3.6282570e-04,1.6435107e+00,-3.7277388e-04,-3.7584907e-04,-3.7277388e-04,1.6434936e+00,1.6435070e+00
7.0000000e+02,2.2758459e+04,1.6446600e+00,-3.6284941e-04,-3.7587299e-04,-3.6284941e-04,1.6446539e+00,-3.7279767e-04,-3.7587299e-04,-3.7279767e-04,1.6446369e+00,1.6446503e+00
7.0000000e+02,2.8117687e+04,1.6455923e+00,-3.6286860e-04,-3.7589235e-04,-3.6286860e-04,1.6455862e+00,-3.7281692e-04,-3.7589235e-04,-3.7281692e-04,1.6455691e+00,1.6455825e+00
7.0000000e+02,3.4738921e+04,1.6463514e+00,-3.6288414e-04,-3.7590803e-04,-3.6288414e-04,1.6463453e+00,-3.7283251e-04,-3.7590803e-04,-3.7283251e-04,1.6463283e+00,1.6463416e+00
7.0000000e+02,4.2919343e+04,1.6469689e+00,-3.6289671e-04,-3.7592072e-04,-3.6289671e-04,1.6469628e+00,-3.7284512e-04,-3.7592072e-04,-3.7284512e-04,1.6469457e+00,1.6469591e+00
7.0000000e+02,5.3026113e+04,1.6474706e+00,-3.6290689e-04,-3.7593099e-04,-3.6290689e-04,1.6474646e+00,-3.7285533e-04,-3.7593099e-04,-3.7285533e-04,1.6474475e+00,1.6474609e+00
7.0000000e+02,6.5512856e+04,1.6478781e+00,-3.6291513e-04,-3.7593930e-04,-3.6291513e-04,1.6478720e+00,-3.7286360e-04,-3.7593930e-04,-3.7286360e-04,1.6478550e+00,1.6478684e+00
7.0000000e+02,8.0940012e+04,1.6482088e+00,-3.6292180e-04,-3.7594603e-04,-3.6292180e-04,1.6482027e+00,-3.7287029e-04,-3.7594603e-04,-3.7287029e-04,1.6481856e+00,1.6481990e+00
7.0000000e+02,1.0000000e+05,1.6484770e+00,-3.6292720e-04,-3.7595148e-04,-3.6292720e-04,1.6484709e+00,-3.7287571e-04,-3.7595148e-04,-3.7287571e-04,1.6484539e+00,1.6484672e+00
7.5000000e+02,3.1622777e+00,5.1015630e-01,-1.3540981e-04,-1.4359429e-04,-1.3540981e-04,5.1015351e-01,-1.4233058e-04,-1.4359429e-04,-1.4233058e-04,5.1014085e-01,5.1015022e-01
7.5000000e+02,3.9069399e+00,5.6676602e-01,-1.5082240e-04,-1.5955279e-04,-1.5082240e-04,5.6676296e-01,-1.5813757e-04,-1.5955279e-04,-1.5813757e-04,5.6674981e-01,5.6675960e-01
7.5000000e+02,4.8269574e+00,6.2449137e-01,-1.6665914e-04,-1.7588964e-04,-1.6665914e-04,6.2448805e-01,-1.7432245e-04,-1.7588964e-04,-1.7432245e-04,6.2447446e-01,6.2448463e-01
7.5000000e+02,5.9636233e+00,6.8255371e-01,-1.8267859e-04,-1.9235901e-04,-1.8267859e-04,6.8255012e-01,-1.9064271e-04,-1.9235901e-04,-1.9064271e-04,6.8253616e-01,6.8254667e-01
7.5000000e+02,7.3679546e+00,7.4017997e-01,-1.9861453e-04,-2.0869299e-04,-1.9861453e-04,7.4017613e-01,-2.0683356e-04,-2.0869299e-04,-2.0683356e-04,7.4016186e-01,7.4017265e-01
7.5000000e+02,9.1029818e+00,7.9664537e-01,-2.1419233e-04,-2.2461770e-04,-2.1419233e-04,7.9664129e-01,-2.2262368e-04,-2.2461770e-04,-2.2262368e-04,7.9662675e-01,7.9663780e-01
7.5000000e+02,1.1246578e+01,8.5131190e-01,-2.2914874e-04,-2.3987250e-04,-2.2914874e-04,8.5130759e-01,-2.3775438e-04,-2.3987250e-04,-2.3775438e-04,8.5129283e-01,8.5130410e-01
7.5000000e+02,1.3894955e+01,9.0365855e-01,-2.4325170e-04,-2.5422919e-04,-2.4325170e-04,9.0365404e-01,-2.5199871e-04,-2.5422919e-04,-2.5199871e-04,9.0363908e-01,9.0365056e-01
7.5000000e+02,1.7166979e+01,9.5330028e-01,-2.5631659e-04,-2.6750777e-04,-2.5631659e-04,9.5329559e-01,-2.6517721e-04,-2.6750777e-04,-2.6517721e-04,9.5328047e-01,9.5329211e-01
7.5000000e+02,2.1209509e+01,9.9999437e-01,-2.6821624e-04,-2.7958595e-04,-2.6821624e-04,9.9998953e-01,-2.7716754e-04,-2.7958595e-04,-2.7716754e-04,9.9997427e-01,9.9998606e-01
7.5000000e+02,2.6203985e+01,1.0436349e+00,-2.7888364e-04,-2.9040152e-04,-2.7888364e-04,1.0436299e+00,-2.8790699e-04,-2.9040152e-04,-2.8790699e-04,1.0436145e+00,1.0436264e+00
7.5000000e+02,3.2374575e+01,1.0842371e+00,-2.8830780e-04,-2.9994802e-04,-2.8830780e-04,1.0842320e+00,-2.9738827e-04,-2.9994802e-04,-2.9738827e-04,1.0842166e+00,1.0842286e+00
7.5000000e+02,3.9998234e+01,1.1219156e+00,-2.9652481e-04,-3.0826560e-04,-2.9652481e-04,1.1219104e+00,-3.0565050e-04,-3.0826560e-04,-3.0565050e-04,1.1218948e+00,1.1219069e+00
7.5000000e+02,4.9417134e+01,1.1568579e+00,-3.0360625e-04,-3.1542945e-04,-3.0360625e-04,1.1568526e+00,-3.1276775e-04,-3.1542945e-04,-3.1276775e-04,1.1568370e+00,1.1568492e+00
7.5000000e+02,6.1054023e+01,1.1892982e+00,-3.0964721e-04,-3.2153777e-04,-3.0964721e-04,1.1892928e+00,-3.1883711e-04,-3.2153777e-04,-3.1883711e-04,1.1892772e+00,1.1892894e+00
7.5000000e+02,7.5431201e+01,1.2194917e+00,-3.1475551e-04,-3.2670100e-04,-3.1475551e-04,1.2194862e+00,-3.2396796e-04,-3.2670100e-04,-3.2396796e-04,1.2194705e+00,1.2194828e+00
7.5000000e+02,9.3193958e+01,1.2476918e+00,-3.1904290e-04,-3.3103311e-04,-3.1904290e-04,1.2476863e+00,-3.2827329e-04,-3.3103311e-04,-3.2827329e-04,1.2476706e+00,1.2476829e+00
7.5000000e+02,1.1513954e+02,1.2741314e+00,-3.2261856e-04,-3.3464515e-04,-3.2261856e-04,1.2741258e+00,-3.3186326e-04,-3.3464515e-04,-3.3186326e-04,1.2741101e+00,1.2741224e+00
